product_a,commodity_a,dept_a,product_b,commodity_b,dept_b,co_basket_count,support,confidence_a_to_b,confidence_b_to_a,lift
910032,HOT DOGS,MEAT-PCKGD,1098066,BAKED BREAD/BUNS/ROLLS,GROCERY,441,0.001595029007103485,0.25028376844494893,0.0875,13.730051078320091
5569230,SOFT DRINKS,GROCERY,5569471,SOFT DRINKS,GROCERY,522,0.0018879935186122887,0.10798510550268929,0.235029266096353,13.442662723910649
845208,ONIONS,PRODUCE,899624,POTATOES,PRODUCE,321,0.0011610075085719245,0.11792799412196914,0.12374710871241326,12.569469362690254
1062966,HOT DOGS,MEAT-PCKGD,1098066,BAKED BREAD/BUNS/ROLLS,GROCERY,347,0.0012550454999204295,0.22430510665804784,0.06884920634920635,12.304915299453114
860776,VEGETABLES - ALL OTHERS,PRODUCE,6034857,TOMATOES,PRODUCE,482,0.001743319685768435,0.09828711256117455,0.2129916040653999,12.00831375579487
904360,VEGETABLES SALAD,PRODUCE,5585510,TOMATOES,PRODUCE,280,0.0010127168299069748,0.057459470552021344,0.1876675603217158,10.647871485325114
904360,VEGETABLES SALAD,PRODUCE,1081177,TOMATOES,PRODUCE,621,0.0022460612549008263,0.1274368971885902,0.18286219081272084,10.375224700321017
1053690,SOFT DRINKS,GROCERY,1092026,SOFT DRINKS,GROCERY,289,0.0010452684422968418,0.08515026517383618,0.12387483926275182,10.091164130442744
961554,CARROTS,PRODUCE,962568,VEGETABLES - ALL OTHERS,PRODUCE,531,0.0019205451310021556,0.1104868913857678,0.169594378792718,9.756581819834755
860776,VEGETABLES - ALL OTHERS,PRODUCE,995785,PEPPERS-ALL,PRODUCE,892,0.0032262264724179338,0.18189233278955955,0.1724004638577503,9.719814406453148
833025,MILK BY-PRODUCTS,GROCERY,859075,CHEESE,GROCERY,318,0.0011501569711086356,0.11747321758404138,0.0912743972445465,9.322464147676836
903325,BROCCOLI/CAULIFLOWER,PRODUCE,961554,CARROTS,PRODUCE,451,0.0016311974653144487,0.16164874551971326,0.09384103204327923,9.299478101596423
903325,BROCCOLI/CAULIFLOWER,PRODUCE,962568,VEGETABLES - ALL OTHERS,PRODUCE,288,0.0010416515964757455,0.1032258064516129,0.09198339188757586,9.11538929127044
834484,ONIONS,PRODUCE,860776,VEGETABLES - ALL OTHERS,PRODUCE,532,0.001924161976823252,0.16111447607510598,0.10848287112561175,9.083518516139806
5978648, , ,5978656, , ,444,0.0016058795445667742,0.1548657132891524,0.09085328422344997,8.761590315743405
845208,ONIONS,PRODUCE,1004906,POTATOES,PRODUCE,309,0.0011176053587187685,0.11351947097722263,0.08576186511240633,8.71116220196126
962568,VEGETABLES - ALL OTHERS,PRODUCE,995785,PEPPERS-ALL,PRODUCE,488,0.001765020760695013,0.1558607473650591,0.09431774255894859,8.328759736080595
1024306,MELONS,PRODUCE,1127831,BERRIES,PRODUCE,406,0.0014684394033651134,0.15639445300462249,0.07702523240371846,8.203483958362748
834484,ONIONS,PRODUCE,962568,VEGETABLES - ALL OTHERS,PRODUCE,303,0.0010959042837921905,0.0917625681405209,0.0967741935483871,8.103124206248411
979707,ONIONS,PRODUCE,995785,PEPPERS-ALL,PRODUCE,414,0.0014973741699338841,0.15098468271334792,0.08001546192500966,8.06819656268212
